image_path,y_min,x_max,y_max,x_min
test_images/kriti_dataset/18_and_above/32043.jpg,16,92,99,32
test_images/kriti_dataset/18_and_above/12798.jpg,22,94,98,40
test_images/kriti_dataset/18_and_above/43889.jpg,27,98,102,39
test_images/kriti_dataset/18_and_above/14095.jpg,9,93,107,29
test_images/kriti_dataset/18_and_above/22644.jpg,16,103,96,42
test_images/kriti_dataset/18_and_above/12995.jpg,23,101,98,47
test_images/kriti_dataset/18_and_above/12995.jpg,22,39,91,2
test_images/kriti_dataset/18_and_above/44737.jpg,18,87,97,28
test_images/kriti_dataset/18_and_above/36655.jpg,19,96,93,40
test_images/kriti_dataset/18_and_above/34350.jpg,22,94,93,38
test_images/kriti_dataset/18_and_above/39287.jpg,15,93,92,35
test_images/kriti_dataset/18_and_above/19510.jpg,13,103,101,42
test_images/kriti_dataset/18_and_above/27120.jpg,19,91,96,30
test_images/kriti_dataset/18_and_above/4543.jpg,23,89,98,33
test_images/kriti_dataset/18_and_above/38397.jpg,22,95,95,35
test_images/kriti_dataset/18_and_above/38397.jpg,70,52,123,0
test_images/kriti_dataset/18_and_above/24083.jpg,28,89,91,40
test_images/kriti_dataset/18_and_above/7886.jpg,18,86,94,24
test_images/kriti_dataset/18_and_above/3615.jpg,20,98,106,32
test_images/kriti_dataset/18_and_above/28107.jpg,14,98,99,36
test_images/kriti_dataset/18_and_above/43144.jpg,18,84,89,42
test_images/kriti_dataset/18_and_above/41298.jpg,20,95,99,35
test_images/kriti_dataset/18_and_above/43277.jpg,21,93,96,35
test_images/kriti_dataset/18_and_above/34798.jpg,20,91,94,34
test_images/kriti_dataset/18_and_above/16851.jpg,20,84,93,34
test_images/kriti_dataset/18_and_above/42479.jpg,14,95,100,26
test_images/kriti_dataset/18_and_above/14053.jpg,21,92,94,43
test_images/kriti_dataset/18_and_above/29396.jpg,20,89,100,28
test_images/kriti_dataset/18_and_above/11779.jpg,22,93,91,37
test_images/kriti_dataset/18_and_above/11779.jpg,40,21,84,0
test_images/kriti_dataset/18_and_above/36577.jpg,20,97,103,35
test_images/kriti_dataset/18_and_above/8200.jpg,17,102,92,42
test_images/kriti_dataset/18_and_above/4643.jpg,25,87,95,36
test_images/kriti_dataset/18_and_above/15694.jpg,18,95,100,36
test_images/kriti_dataset/18_and_above/34942.jpg,18,101,100,42
test_images/kriti_dataset/18_and_above/4517.jpg,16,94,97,38
test_images/kriti_dataset/18_and_above/25025.jpg,21,85,90,32
test_images/kriti_dataset/18_and_above/36193.jpg,23,88,93,19
test_images/kriti_dataset/18_and_above/9567.jpg,23,82,88,36
test_images/kriti_dataset/18_and_above/6473.jpg,26,87,94,34
test_images/kriti_dataset/18_and_above/27050.jpg,11,100,101,39
test_images/kriti_dataset/18_and_above/5232.jpg,18,95,93,40
test_images/kriti_dataset/18_and_above/13504.jpg,22,90,92,38
test_images/kriti_dataset/18_and_above/26431.jpg,23,85,90,39
test_images/kriti_dataset/18_and_above/3960.jpg,14,87,100,28
test_images/kriti_dataset/18_and_above/34880.jpg,17,99,94,38
test_images/kriti_dataset/18_and_above/28258.jpg,23,97,104,40
test_images/kriti_dataset/18_and_above/37113.jpg,33,79,87,39
test_images/kriti_dataset/18_and_above/18849.jpg,30,91,89,40
test_images/kriti_dataset/18_and_above/41861.jpg,17,98,98,35
test_images/kriti_dataset/18_and_above/37879.jpg,21,82,96,29
test_images/kriti_dataset/18_and_above/42382.jpg,18,94,98,31
test_images/kriti_dataset/18_and_above/35895.jpg,19,97,92,43
test_images/kriti_dataset/18_and_above/11371.jpg,25,95,92,48
test_images/kriti_dataset/18_and_above/20971.jpg,20,103,98,43
test_images/kriti_dataset/18_and_above/20971.jpg,28,38,55,17
test_images/kriti_dataset/18_and_above/41559.jpg,21,99,104,41
test_images/kriti_dataset/18_and_above/28045.jpg,16,91,90,37
test_images/kriti_dataset/18_and_above/14931.jpg,22,91,96,35
test_images/kriti_dataset/18_and_above/43122.jpg,24,92,92,42
test_images/kriti_dataset/18_and_above/34065.jpg,25,92,99,31
test_images/kriti_dataset/18_and_above/6097.jpg,28,84,94,32
test_images/kriti_dataset/18_and_above/43010.jpg,28,90,105,35
test_images/kriti_dataset/18_and_above/7453.jpg,11,99,99,28
test_images/kriti_dataset/18_and_above/42031.jpg,25,93,93,38
test_images/kriti_dataset/18_and_above/27237.jpg,19,87,90,35
test_images/kriti_dataset/18_and_above/33698.jpg,16,94,92,45
test_images/kriti_dataset/18_and_above/3799.jpg,27,85,96,29
test_images/kriti_dataset/18_and_above/20346.jpg,13,90,91,33
test_images/kriti_dataset/18_and_above/13063.jpg,30,89,88,39
test_images/kriti_dataset/18_and_above/42250.jpg,23,90,93,38
test_images/kriti_dataset/18_and_above/44875.jpg,30,88,89,43
test_images/kriti_dataset/18_and_above/20997.jpg,18,90,93,24
test_images/kriti_dataset/18_and_above/25015.jpg,20,91,96,36
test_images/kriti_dataset/18_and_above/40334.jpg,15,91,88,39
test_images/kriti_dataset/18_and_above/4337.jpg,22,88,101,34
test_images/kriti_dataset/18_and_above/34484.jpg,5,112,99,34
test_images/kriti_dataset/18_and_above/38407.jpg,22,90,93,34
test_images/kriti_dataset/18_and_above/22891.jpg,30,82,94,42
test_images/kriti_dataset/18_and_above/15825.jpg,18,91,91,35
test_images/kriti_dataset/18_and_above/23891.jpg,18,89,99,24
test_images/kriti_dataset/18_and_above/39196.jpg,25,85,99,28
test_images/kriti_dataset/18_and_above/44876.jpg,25,94,101,38
test_images/kriti_dataset/18_and_above/38514.jpg,10,101,99,33
test_images/kriti_dataset/18_and_above/41739.jpg,10,99,108,33
test_images/kriti_dataset/18_and_above/21414.jpg,16,92,93,37
test_images/kriti_dataset/18_and_above/43576.jpg,32,90,90,45
test_images/kriti_dataset/18_and_above/43576.jpg,73,45,97,25
test_images/kriti_dataset/18_and_above/43576.jpg,74,127,101,112
test_images/kriti_dataset/18_and_above/22297.jpg,24,93,79,45
test_images/kriti_dataset/18_and_above/11509.jpg,21,88,103,30
test_images/kriti_dataset/18_and_above/46.jpg,20,102,97,46
test_images/kriti_dataset/18_and_above/39743.jpg,5,93,108,40
test_images/kriti_dataset/18_and_above/43369.jpg,19,87,99,27
test_images/kriti_dataset/18_and_above/4324.jpg,19,96,93,42
test_images/kriti_dataset/18_and_above/16706.jpg,16,92,97,32
test_images/kriti_dataset/18_and_above/19911.jpg,33,89,85,49
test_images/kriti_dataset/18_and_above/12942.jpg,34,76,86,36
test_images/kriti_dataset/18_and_above/23315.jpg,23,93,97,37
test_images/kriti_dataset/18_and_above/36960.jpg,30,107,105,33
test_images/kriti_dataset/18_and_above/36366.jpg,12,103,100,35
test_images/kriti_dataset/18_and_above/14020.jpg,14,86,94,32
test_images/kriti_dataset/18_and_above/24679.jpg,19,84,97,31
test_images/kriti_dataset/18_and_above/26927.jpg,21,89,95,31
test_images/kriti_dataset/18_and_above/16246.jpg,22,84,92,32
test_images/kriti_dataset/18_and_above/4938.jpg,23,93,98,33
test_images/kriti_dataset/18_and_above/125.jpg,7,92,96,38
test_images/kriti_dataset/18_and_above/22875.jpg,22,92,96,48
test_images/kriti_dataset/18_and_above/8210.jpg,20,95,98,37
test_images/kriti_dataset/18_and_above/29671.jpg,27,95,96,35
test_images/kriti_dataset/18_and_above/29671.jpg,28,23,62,0
test_images/kriti_dataset/18_and_above/1583.jpg,26,90,97,33
test_images/kriti_dataset/18_and_above/24483.jpg,22,91,99,29
test_images/kriti_dataset/18_and_above/43869.jpg,19,93,98,28
test_images/kriti_dataset/18_and_above/43869.jpg,56,15,91,0
test_images/kriti_dataset/18_and_above/30428.jpg,18,90,93,29
test_images/kriti_dataset/18_and_above/26947.jpg,24,84,93,28
test_images/kriti_dataset/18_and_above/21614.jpg,16,90,100,33
test_images/kriti_dataset/18_and_above/1969.jpg,15,98,104,41
test_images/kriti_dataset/18_and_above/1969.jpg,56,44,125,5
test_images/kriti_dataset/18_and_above/3977.jpg,31,94,92,30
test_images/kriti_dataset/18_and_above/33142.jpg,23,85,101,23
test_images/kriti_dataset/18_and_above/3071.jpg,16,96,96,40
test_images/kriti_dataset/18_and_above/8098.jpg,17,86,95,32
test_images/kriti_dataset/18_and_above/30111.jpg,30,86,89,47
test_images/kriti_dataset/18_and_above/3886.jpg,19,87,92,34
test_images/kriti_dataset/18_and_above/41646.jpg,12,92,102,29
test_images/kriti_dataset/18_and_above/27246.jpg,14,99,100,38
test_images/kriti_dataset/18_and_above/18829.jpg,14,96,101,31
test_images/kriti_dataset/18_and_above/20654.jpg,17,89,93,37
test_images/kriti_dataset/18_and_above/33408.jpg,22,85,91,35
test_images/kriti_dataset/18_and_above/21657.jpg,13,90,101,32
test_images/kriti_dataset/18_and_above/3230.jpg,11,89,97,17
test_images/kriti_dataset/18_and_above/38658.jpg,26,91,94,35
test_images/kriti_dataset/18_and_above/38658.jpg,72,53,126,6
test_images/kriti_dataset/18_and_above/32088.jpg,22,100,100,40
test_images/kriti_dataset/18_and_above/11233.jpg,21,93,96,35
test_images/kriti_dataset/18_and_above/9657.jpg,4,86,104,15
test_images/kriti_dataset/18_and_above/11491.jpg,25,88,97,32
test_images/kriti_dataset/18_and_above/1934.jpg,26,82,90,35
test_images/kriti_dataset/18_and_above/1934.jpg,41,24,102,0
test_images/kriti_dataset/18_and_above/9225.jpg,12,103,99,36
test_images/kriti_dataset/18_and_above/16118.jpg,29,90,89,49
test_images/kriti_dataset/18_and_above/16118.jpg,0,27,19,6
test_images/kriti_dataset/18_and_above/16118.jpg,0,124,24,102
test_images/kriti_dataset/18_and_above/27526.jpg,10,98,93,36
test_images/kriti_dataset/18_and_above/14488.jpg,18,92,92,42
test_images/kriti_dataset/18_and_above/11074.jpg,12,103,98,40
test_images/kriti_dataset/18_and_above/4686.jpg,22,79,90,32
test_images/kriti_dataset/18_and_above/23811.jpg,26,90,93,42
test_images/kriti_dataset/18_and_above/11333.jpg,11,92,97,28
test_images/kriti_dataset/18_and_above/36093.jpg,19,99,101,44
test_images/kriti_dataset/18_and_above/33938.jpg,27,90,92,33
test_images/kriti_dataset/18_and_above/10725.jpg,14,93,96,32
test_images/kriti_dataset/18_and_above/20054.jpg,18,86,90,39
test_images/kriti_dataset/18_and_above/41297.jpg,21,97,97,42
test_images/kriti_dataset/18_and_above/499.jpg,27,87,92,36
test_images/kriti_dataset/18_and_above/8758.jpg,23,89,109,28
test_images/kriti_dataset/18_and_above/3375.jpg,30,87,94,41
test_images/kriti_dataset/18_and_above/43102.jpg,21,86,94,31
test_images/kriti_dataset/18_and_above/16737.jpg,31,86,95,36
test_images/kriti_dataset/18_and_above/43195.jpg,18,89,102,31
test_images/kriti_dataset/18_and_above/3975.jpg,23,87,91,31
test_images/kriti_dataset/18_and_above/10197.jpg,18,90,90,37
test_images/kriti_dataset/18_and_above/2948.jpg,19,94,101,35
test_images/kriti_dataset/18_and_above/21323.jpg,32,94,86,46
test_images/kriti_dataset/18_and_above/13533.jpg,11,99,106,32
test_images/kriti_dataset/18_and_above/37720.jpg,26,85,85,41
test_images/kriti_dataset/18_and_above/42213.jpg,15,89,99,29
test_images/kriti_dataset/18_and_above/34553.jpg,18,92,94,37
test_images/kriti_dataset/18_and_above/26092.jpg,13,93,96,34
test_images/kriti_dataset/18_and_above/13215.jpg,19,93,94,39
test_images/kriti_dataset/18_and_above/9947.jpg,22,94,97,32
test_images/kriti_dataset/18_and_above/1023.jpg,33,79,87,39
test_images/kriti_dataset/18_and_above/40215.jpg,12,91,99,29
test_images/kriti_dataset/18_and_above/10985.jpg,26,81,95,37
test_images/kriti_dataset/18_and_above/3348.jpg,20,91,95,36
test_images/kriti_dataset/18_and_above/8959.jpg,16,94,89,41
test_images/kriti_dataset/18_and_above/22796.jpg,32,90,94,41
test_images/kriti_dataset/18_and_above/34615.jpg,13,96,98,37
test_images/kriti_dataset/18_and_above/23402.jpg,26,91,96,40
test_images/kriti_dataset/18_and_above/29044.jpg,22,84,95,33
test_images/kriti_dataset/18_and_above/8663.jpg,22,87,100,29
test_images/kriti_dataset/18_and_above/15305.jpg,33,90,90,51
test_images/kriti_dataset/18_and_above/31819.jpg,16,95,92,37
test_images/kriti_dataset/18_and_above/28108.jpg,20,98,103,33
test_images/kriti_dataset/18_and_above/21450.jpg,25,90,98,37
test_images/kriti_dataset/18_and_above/20148.jpg,23,85,90,39
test_images/kriti_dataset/18_and_above/43305.jpg,20,90,101,26
test_images/kriti_dataset/18_and_above/29855.jpg,29,80,87,40
test_images/kriti_dataset/18_and_above/39535.jpg,15,103,96,33
test_images/kriti_dataset/18_and_above/1012.jpg,12,89,93,36
test_images/kriti_dataset/18_and_above/38024.jpg,20,87,101,29
test_images/kriti_dataset/18_and_above/24055.jpg,20,96,95,39
test_images/kriti_dataset/18_and_above/28434.jpg,26,83,96,32
test_images/kriti_dataset/18_and_above/16614.jpg,17,103,104,36
test_images/kriti_dataset/18_and_above/25456.jpg,24,93,79,45
test_images/kriti_dataset/18_and_above/4678.jpg,25,83,85,40
test_images/kriti_dataset/18_and_above/31157.jpg,20,89,93,33
test_images/kriti_dataset/18_and_above/35688.jpg,20,88,100,28
test_images/kriti_dataset/18_and_above/16766.jpg,27,87,96,31
test_images/kriti_dataset/18_and_above/4596.jpg,20,91,99,34
test_images/kriti_dataset/18_and_above/13511.jpg,20,92,91,37
test_images/kriti_dataset/18_and_above/37682.jpg,19,86,99,30
test_images/kriti_dataset/18_and_above/34048.jpg,11,90,99,24
test_images/kriti_dataset/18_and_above/34048.jpg,38,120,101,80
test_images/kriti_dataset/18_and_above/4525.jpg,21,82,94,30
test_images/kriti_dataset/18_and_above/28119.jpg,20,91,98,34
test_images/kriti_dataset/18_and_above/32396.jpg,23,91,96,40
test_images/kriti_dataset/18_and_above/28741.jpg,20,82,97,35
test_images/kriti_dataset/18_and_above/28741.jpg,30,126,108,89
test_images/kriti_dataset/18_and_above/43301.jpg,15,93,91,34
test_images/kriti_dataset/18_and_above/33681.jpg,22,94,96,42
test_images/kriti_dataset/18_and_above/24747.jpg,13,101,102,38
test_images/kriti_dataset/18_and_above/24007.jpg,15,97,95,36
test_images/kriti_dataset/18_and_above/19267.jpg,24,92,92,43
test_images/kriti_dataset/18_and_above/4194.jpg,13,92,96,31
test_images/kriti_dataset/18_and_above/28113.jpg,18,90,97,29
test_images/kriti_dataset/18_and_above/30515.jpg,20,83,95,47
test_images/kriti_dataset/18_and_above/13720.jpg,31,88,89,36
test_images/kriti_dataset/18_and_above/29764.jpg,23,86,87,38
test_images/kriti_dataset/18_and_above/5806.jpg,25,93,95,39
test_images/kriti_dataset/18_and_above/31858.jpg,12,96,100,35
test_images/kriti_dataset/18_and_above/39041.jpg,26,91,89,44
test_images/kriti_dataset/18_and_above/42845.jpg,25,85,93,32
test_images/kriti_dataset/18_and_above/2574.jpg,12,93,92,37
test_images/kriti_dataset/18_and_above/1801.jpg,15,95,101,34
test_images/kriti_dataset/18_and_above/35509.jpg,12,97,96,38
test_images/kriti_dataset/18_and_above/1776.jpg,20,86,89,40
test_images/kriti_dataset/18_and_above/43686.jpg,8,99,99,31
test_images/kriti_dataset/18_and_above/5188.jpg,18,80,95,40
test_images/kriti_dataset/18_and_above/41181.jpg,25,90,90,43
test_images/kriti_dataset/18_and_above/20151.jpg,20,93,95,40
test_images/kriti_dataset/18_and_above/39022.jpg,21,90,95,33
test_images/kriti_dataset/18_and_above/17194.jpg,26,87,97,34
test_images/kriti_dataset/18_and_above/15402.jpg,24,81,99,30
test_images/kriti_dataset/18_and_above/30369.jpg,21,93,98,37
test_images/kriti_dataset/18_and_above/34659.jpg,19,93,101,39
test_images/kriti_dataset/18_and_above/14913.jpg,15,89,102,20
test_images/kriti_dataset/18_and_above/881.jpg,18,100,99,39
test_images/kriti_dataset/18_and_above/5494.jpg,31,88,89,37
test_images/kriti_dataset/18_and_above/17992.jpg,19,100,101,39
test_images/kriti_dataset/18_and_above/25902.jpg,9,95,93,33
test_images/kriti_dataset/18_and_above/41121.jpg,16,88,97,28
test_images/kriti_dataset/18_and_above/36385.jpg,26,94,95,36
test_images/kriti_dataset/18_and_above/18137.jpg,29,85,87,50
test_images/kriti_dataset/18_and_above/14359.jpg,17,98,98,38
test_images/kriti_dataset/18_and_above/42295.jpg,23,95,96,44
test_images/kriti_dataset/18_and_above/19952.jpg,19,90,94,30
test_images/kriti_dataset/18_and_above/34965.jpg,18,83,89,33
test_images/kriti_dataset/18_and_above/9211.jpg,21,94,90,41
test_images/kriti_dataset/18_and_above/10853.jpg,33,91,104,33
test_images/kriti_dataset/18_and_above/37787.jpg,0,105,113,34
test_images/kriti_dataset/18_and_above/2741.jpg,15,90,104,25
test_images/kriti_dataset/18_and_above/13266.jpg,19,89,102,26
test_images/kriti_dataset/18_and_above/1048.jpg,20,98,86,41
test_images/kriti_dataset/18_and_above/33448.jpg,20,96,96,25
test_images/kriti_dataset/18_and_above/32276.jpg,13,88,87,31
test_images/kriti_dataset/18_and_above/32791.jpg,19,86,93,32
test_images/kriti_dataset/18_and_above/22927.jpg,20,91,103,25
test_images/kriti_dataset/18_and_above/10251.jpg,21,93,93,40
test_images/kriti_dataset/18_and_above/11644.jpg,18,96,95,41
test_images/kriti_dataset/18_and_above/17661.jpg,10,91,96,33
test_images/kriti_dataset/18_and_above/30403.jpg,20,90,96,36
test_images/kriti_dataset/18_and_above/6868.jpg,17,100,104,38
test_images/kriti_dataset/18_and_above/42809.jpg,11,89,95,28
test_images/kriti_dataset/18_and_above/44805.jpg,13,91,95,33
test_images/kriti_dataset/18_and_above/31719.jpg,31,91,91,40
test_images/kriti_dataset/18_and_above/4926.jpg,29,90,96,38
test_images/kriti_dataset/18_and_above/9446.jpg,33,79,88,45
test_images/kriti_dataset/18_and_above/17740.jpg,21,92,94,36
test_images/kriti_dataset/18_and_above/21923.jpg,42,85,90,43
test_images/kriti_dataset/18_and_above/43890.jpg,22,97,96,44
test_images/kriti_dataset/18_and_above/5964.jpg,3,112,116,40
test_images/kriti_dataset/18_and_above/35761.jpg,27,89,90,48
test_images/kriti_dataset/18_and_above/12401.jpg,19,94,96,44
test_images/kriti_dataset/18_and_above/5042.jpg,18,96,97,38
test_images/kriti_dataset/18_and_above/7430.jpg,19,93,103,38
test_images/kriti_dataset/18_and_above/27820.jpg,13,79,106,34
test_images/kriti_dataset/18_and_above/540.jpg,23,84,97,32
test_images/kriti_dataset/18_and_above/10568.jpg,19,91,88,39
test_images/kriti_dataset/18_and_above/8991.jpg,19,93,98,37
test_images/kriti_dataset/18_and_above/16127.jpg,21,96,98,37
test_images/kriti_dataset/18_and_above/9987.jpg,23,93,94,40
test_images/kriti_dataset/18_and_above/31683.jpg,26,97,97,42
test_images/kriti_dataset/18_and_above/33778.jpg,10,90,102,25
test_images/kriti_dataset/18_and_above/2169.jpg,16,92,99,36
test_images/kriti_dataset/18_and_above/12671.jpg,18,95,98,38
test_images/kriti_dataset/18_and_above/36136.jpg,21,101,98,39
test_images/kriti_dataset/18_and_above/25750.jpg,20,93,98,31
test_images/kriti_dataset/18_and_above/11984.jpg,12,92,99,34
test_images/kriti_dataset/18_and_above/33187.jpg,19,91,100,32
test_images/kriti_dataset/18_and_above/17913.jpg,30,81,91,39
test_images/kriti_dataset/18_and_above/29830.jpg,22,94,89,44
test_images/kriti_dataset/18_and_above/42099.jpg,16,92,90,37
test_images/kriti_dataset/18_and_above/43001.jpg,26,89,95,41
test_images/kriti_dataset/18_and_above/1669.jpg,22,89,89,42
test_images/kriti_dataset/18_and_above/16727.jpg,9,94,95,37
test_images/kriti_dataset/18_and_above/35007.jpg,22,88,92,38
test_images/kriti_dataset/18_and_above/29203.jpg,17,85,96,36
test_images/kriti_dataset/18_and_above/33762.jpg,26,90,89,41
test_images/kriti_dataset/18_and_above/7371.jpg,14,96,92,39
test_images/kriti_dataset/18_and_above/34839.jpg,26,83,95,30
test_images/kriti_dataset/18_and_above/40588.jpg,21,98,94,37
test_images/kriti_dataset/18_and_above/21460.jpg,20,98,102,40
test_images/kriti_dataset/18_and_above/6834.jpg,20,93,92,39
test_images/kriti_dataset/18_and_above/22276.jpg,16,92,99,28
test_images/kriti_dataset/18_and_above/43409.jpg,26,95,92,39
test_images/kriti_dataset/18_and_above/30108.jpg,33,87,86,50
test_images/kriti_dataset/18_and_above/41083.jpg,28,87,93,37
test_images/kriti_dataset/18_and_above/35835.jpg,15,94,96,36
test_images/kriti_dataset/18_and_above/2048.jpg,8,92,97,35
test_images/kriti_dataset/18_and_above/1519.jpg,20,94,98,33
test_images/kriti_dataset/18_and_above/44887.jpg,34,85,91,39
test_images/kriti_dataset/18_and_above/44887.jpg,58,11,79,0
